# x_1,x_2,Class_label
1.23401949e+02,5.24290083e+02,0
1.41612427e+02,3.81456918e+02,0
-1.07690743e+02,-1.70008682e+02,1
1.22582322e+02,-1.77308480e+02,2
-8.91273821e+01,-3.06509151e+02,1
1.34365187e+02,4.46844237e+02,0
-7.88660217e+01,-5.68431249e+01,1
1.32059466e+02,4.53216534e+02,0
1.67311844e+02,-2.63875422e+02,2
1.27870375e+02,4.60133441e+02,0
1.42785125e+02,-2.13518200e+02,2
-1.23302694e+02,-1.64928445e+02,1
1.62776586e+02,-2.27044368e+02,2
1.37160242e+02,4.07365924e+02,0
-9.76139253e+01,-2.82400613e+02,1
-7.03390827e+01,-2.43184031e+02,1
-1.29428375e+02,2.02842459e-01,1
-5.71783291e+01,-1.33812513e+02,1
1.58872001e+02,-1.61551981e+02,2
1.38093447e+02,-2.47870413e+02,2
-1.84346299e+02,-3.14921432e+02,1
1.17622827e+02,5.11822126e+02,0
-5.84936861e+01,-1.50310238e+02,1
1.29510882e+02,4.75504544e+02,0
1.12342180e+02,-2.23349865e+02,2
1.70774247e+02,-2.28610328e+02,2
1.76196455e+02,-1.50675062e+02,2
-6.80774970e+01,2.32769351e+01,1
-2.93828569e+01,-1.80254280e+02,1
1.16145077e+02,5.34635012e+02,0
-8.55472487e+01,-2.17821127e+02,1
1.30685667e+02,4.65663292e+02,0
-9.81249839e+01,-8.56114744e+01,1
-1.35833961e+02,-1.96345780e+02,1
-1.47909400e+02,-2.70490733e+02,1
1.40587842e+02,4.10920475e+02,0
1.55267571e+02,3.28292868e+02,0
1.14640503e+02,-1.25107387e+02,1
-9.81242712e+01,-1.20405534e+02,1
1.65688048e+02,-2.34380851e+02,2
1.39070665e+02,4.21389146e+02,0
1.11847800e+02,5.95388871e+02,0
1.00758749e+02,-1.10237112e+02,2
-1.21247173e+02,-1.84192274e+02,1
1.24428578e+02,4.50801647e+02,0
-1.46628620e+02,-6.59961846e+01,1
-1.14171542e+02,-1.09448551e+02,1
-8.38656498e+01,-1.68378462e+02,1
1.64024985e+02,2.78756647e+02,0
1.37928720e+02,4.20131737e+02,0
1.48749461e+02,3.93872431e+02,0
-7.13796523e+01,-1.88385729e+02,1
1.75685100e+02,-1.57450732e+02,2
-4.78225159e+01,-1.59702179e+02,1
1.51409359e+02,-2.35088261e+02,2
-3.03772977e+01,-2.26078070e+02,1
1.34258379e+02,4.47013755e+02,0
-1.40580437e+02,-2.79454620e+02,1
1.22851657e+02,4.93666639e+02,0
1.42982285e+02,4.01318850e+02,0
1.33318818e+02,4.57487810e+02,0
1.58614235e+02,2.97798352e+02,0
1.43529011e+02,3.95765564e+02,0
1.28146010e+02,-1.73472872e+02,2
-7.50192932e+01,-1.38955206e+02,1
1.40293889e+02,3.94122783e+02,0
-7.55878173e+01,-1.70405989e+02,1
1.20255882e+02,-1.83381564e+02,2
1.23849532e+02,4.86799089e+02,0
1.26896321e+02,4.86238101e+02,0
1.32734347e+02,4.94650899e+02,0
1.20946774e+02,5.06797204e+02,0
1.18611315e+02,5.28067675e+02,0
1.44021373e+02,3.98200599e+02,0
1.45821067e+02,3.68761146e+02,0
-3.41742648e+01,-2.63908909e+01,2
1.47696771e+02,3.53673497e+02,0
-9.80352836e+01,-6.33593475e+01,1
-6.52058894e+01,-1.27817938e+01,1
1.29755633e+02,-2.60440223e+02,2
1.15117252e+02,-1.98714570e+02,2
1.39309785e+02,4.15671854e+02,0
1.30750183e+02,-1.74669052e+02,2
1.12314882e+02,-1.93904820e+02,2
1.26948511e+02,4.77623839e+02,0
1.44107634e+02,3.98899094e+02,0
1.19495719e+02,5.42706657e+02,0
1.85483442e+02,-2.29211639e+02,2
1.38399835e+02,4.22778992e+02,0
-1.57224745e+02,-1.07735753e+02,1
1.22540160e+02,4.84092504e+02,0
-1.36516416e+02,-2.39597282e+02,1
-6.50837822e+01,-2.07512981e+01,1
1.18978560e+02,-2.73703054e+02,2
-1.07581779e+02,-1.30147386e+02,1
1.35033494e+02,4.35613832e+02,0
-9.61002250e+01,-2.34010860e+02,1
1.64392895e+02,-2.42806254e+02,2
1.35348499e+02,4.17205359e+02,0
-1.10122386e+02,-2.41620529e+02,1
1.18951284e+02,-1.05893922e+02,2
1.45289342e+02,4.02566063e+02,0
1.37693373e+02,4.09353695e+02,0
1.43918980e+02,-1.76964966e+02,2
1.24501008e+02,5.00824420e+02,0
1.29465502e+02,4.68349235e+02,0
-9.78009923e+01,-2.82875981e+02,1
-6.77562530e+01,-1.58920494e+02,1
1.27868676e+02,4.45154975e+02,1
1.64325672e+02,-2.10010658e+02,2
1.31866774e+02,4.54513058e+02,0
1.22829003e+02,4.91531195e+02,0
-9.53486443e+01,-6.34557655e+01,1
1.61520550e+02,-2.00080433e+02,2
1.38854500e+02,-2.28917791e+02,2
-5.36784241e+01,-1.46003315e+02,1
-1.14490357e+02,-8.52551290e+01,1
1.42945344e+02,-1.64953104e+02,2
-7.05088346e+01,-3.08683455e+02,1
-1.56213295e+02,-3.15305033e+02,0
1.41470670e+02,4.04492907e+02,0
1.61254857e+02,-2.72788008e+02,2
-9.38150459e+01,-2.51855750e+02,1
1.36941919e+02,-1.20270936e+02,2
8.99290226e+01,-9.89616090e+01,2
-7.65674657e+01,-2.08768094e+02,1
1.34405088e+02,4.52960442e+02,0
1.32473905e+02,4.37864293e+02,0
-1.30347126e+02,-2.09692813e+02,1
-4.95967431e+01,-2.30661485e+02,1
-1.53707456e+02,-2.21477987e+02,1
1.55853448e+02,-1.08148931e+02,2
1.41532405e+02,-2.37137112e+02,2
1.03764129e+02,-2.54494429e+02,2
-8.05061702e+01,-3.16630364e+02,1
9.81276717e+01,-2.55635203e+02,2
1.31223210e+02,-1.94759905e+02,2
1.17155915e+02,-2.11579542e+02,2
1.28119951e+02,-2.41430955e+02,2
1.07849686e+02,-1.81642254e+02,2
-5.46737383e+01,-2.66962890e+02,1
1.46090191e+02,-1.92072473e+02,2
1.34429735e+02,-1.26464180e+02,0
-1.26052686e+02,-1.91572694e+02,1
1.44752069e+02,3.75975521e+02,0
1.42011507e+02,-1.51591824e+02,2
1.05395248e+02,-2.09209627e+02,2
1.54152828e+02,-1.98427008e+02,2
-1.56224101e+02,-1.48466411e+02,1
-3.50117999e+01,-1.14191464e+02,1
1.34097258e+02,-2.35189791e+02,2
1.27900080e+02,4.48932909e+02,0
1.18712143e+02,5.17890823e+02,0
1.25061869e+02,4.77685452e+02,0
-1.05551114e+02,-8.07596389e+01,1
1.23181781e+02,-2.34555012e+02,2
1.42968857e+02,4.22969115e+02,0
-1.35360464e+02,-1.99998976e+02,1
1.31205628e+02,4.60926473e+02,0
1.29003840e+02,4.33954648e+02,0
1.38388506e+02,4.25027890e+02,0
-7.55289618e+01,-3.28317524e+02,1
1.33218466e+02,-1.84540899e+02,2
1.40284251e+02,-2.29692064e+02,2
-1.39082198e+02,-1.24225834e+02,1
1.20590545e+02,-1.69203526e+02,2
-1.02205045e+02,-3.12956182e+02,1
1.26469063e+02,4.94994685e+02,0
1.32563952e+02,4.80361751e+02,0
9.64498669e+01,-9.34829692e+01,2
-8.14813810e+01,-2.00038085e+02,1
1.29059759e+02,4.37929214e+02,0
1.30360378e+02,4.29730049e+02,0
-8.58025371e+01,-2.32970705e+02,1
-1.09679290e+02,-1.78538936e+02,1
1.15423811e+02,-1.84579913e+02,2
1.35680563e+02,4.14502835e+02,0
1.48469105e+02,-2.29447870e+02,2
1.30472288e+02,-1.97146065e+02,2
-5.20143195e+01,-2.36787496e+02,1
1.19634758e+02,5.01511335e+02,0
1.35306029e+02,-2.08131161e+02,2
1.24504980e+02,-1.70100518e+02,2
1.31268492e+02,4.64546058e+02,0
1.60570847e+02,2.87133091e+02,0
1.06443099e+02,-2.41224446e+02,2
-6.90716105e+01,-3.44012446e+02,1
-1.34653409e+02,-2.09266662e+02,1
1.22765394e+02,4.90927146e+02,0
-8.26775012e+01,-1.78356507e+02,1
-1.07505667e+02,-2.69223100e+02,1
1.20527897e+02,-1.50946764e+02,2
-1.13204833e+02,-1.03167597e+02,1
1.24056167e+02,4.91136143e+02,0
-7.78996079e+01,-3.12337455e+02,1
-1.21544259e+02,-1.58037561e+02,1
-9.87137357e+01,-1.81204533e+02,1
-3.85269523e+01,-1.45566064e+02,1
-6.65795050e+01,-2.89288830e+02,1
1.32098872e+02,4.80346668e+02,0
1.21957077e+02,-1.87500651e+02,2
-9.37802241e+01,-2.52201223e+02,1
1.51490077e+02,-1.96598776e+02,2
1.19507741e+02,4.95338575e+02,0
1.25440243e+02,-1.98756392e+02,2
-1.25737921e+02,-2.19788875e+02,1
-7.89516497e+01,4.77136229e+00,1
-1.61430866e+02,-2.16323936e+02,1
-1.40841495e+02,-3.09423086e+02,1
1.25280217e+02,-1.36788924e+02,2
1.32980109e+02,4.25290511e+02,0
-9.82655812e+01,-1.21000828e+02,1
-9.99337825e+01,-1.67927821e+02,1
-1.14953833e+02,-1.28202330e+02,1
1.80223844e+02,-2.49577186e+02,2
1.29707907e+02,-2.01761996e+02,2
1.20871010e+02,-1.67502811e+02,2
1.36858359e+02,4.38724469e+02,0
1.04212659e+02,6.13745631e+02,0
1.41975971e+02,3.86314740e+02,0
1.43586264e+02,3.93935036e+02,0
1.35197640e+02,-2.01778092e+02,2
1.34010521e+02,4.41855860e+02,0
1.41845118e+02,-1.80850898e+02,2
1.25457626e+02,4.61183960e+02,0
-1.65807030e+02,-1.70867132e+02,1
9.96742333e+01,-2.29255771e+02,2
1.63250025e+02,-1.67626142e+02,2
1.50870480e+02,-1.49980947e+02,2
1.68737692e+02,-1.64694719e+02,2
1.19169630e+02,-1.45002550e+02,2
1.34919792e+02,4.34417317e+02,0
1.29794573e+02,-1.56790857e+02,2
1.68310774e+02,-2.32748455e+02,2
1.21586823e+02,5.22716510e+02,0
1.64307595e+02,-2.38980275e+02,2
-1.27654040e+02,-1.21841587e+02,1
1.01616272e+02,-8.81450691e+01,2
9.93362477e+01,-1.72471799e+02,2
-6.09135679e+01,-1.33843475e+02,1
1.19606121e+02,-1.93417325e+02,2
1.02972637e+02,-1.64834349e+02,2
1.27944030e+02,4.62216372e+02,0
-1.09978955e+02,-2.05893048e+02,1
-4.85641869e+01,-3.40603783e+01,1
-9.18362925e+01,-1.17185356e+02,1
1.42075000e+02,-1.40275184e+02,2
1.47821398e+02,3.25703179e+02,0
1.30633648e+02,-1.63218108e+02,2
-1.53325385e+02,-3.19679974e+02,1
1.85713411e+02,-2.64692453e+02,2
-5.28677255e+01,-2.27235278e+02,1
-9.01590460e+01,-2.10626686e+02,1
1.31985070e+02,4.56813753e+02,0
1.09985969e+02,-1.40876803e+02,0
1.31255724e+02,-2.18295483e+02,2
1.42891092e+02,4.24081633e+02,0
-1.20846592e+02,-1.70828361e+02,1
1.34771634e+02,-2.72630729e+02,2
1.35314514e+02,-1.86415256e+02,2
-6.03715982e+01,-1.63067531e+02,1
-8.92606884e+01,-1.53598065e+02,1
1.50937125e+02,-1.95827790e+02,2
-1.06957908e+02,-2.27290098e+02,1
1.30401109e+02,4.50156415e+02,0
1.05587208e+02,-1.86218620e+02,2
1.01290002e+02,-1.33837087e+02,2
1.23632846e+02,-1.87189283e+02,2
-6.73414817e+01,-2.55231587e+02,1
-9.34379449e+01,-2.41985960e+02,1
1.48985980e+02,3.53373350e+02,0
1.43804670e+02,3.52111529e+02,0
-9.44515868e+01,-1.40708626e+02,1
1.36057972e+02,4.03773548e+02,0
-1.04675818e+02,9.20360978e+00,1
1.54743909e+02,-2.02867329e+02,2
-9.58859222e+01,-9.66648873e+00,1
1.39020303e+02,-2.54258176e+02,2
-1.51133647e+02,-1.94594011e+02,1
1.28987786e+02,4.85212004e+02,0
-1.44021120e+02,-2.80560395e+02,1
1.25562702e+02,4.87423586e+02,0
-1.39977406e+02,-7.21666847e+01,1
-1.17220324e+02,-6.53033310e+01,1
1.23351876e+02,5.00292128e+02,0
1.49992084e+02,-1.92920162e+02,2
-1.61888400e+02,-7.29017977e+01,1
-1.31902197e+02,-8.64491053e+01,1
-1.25176892e+02,-2.32505614e+02,1
-9.56603819e+01,3.26548708e+01,1
1.49906501e+02,3.76966292e+02,0
-2.08833075e+02,-1.37742023e+02,1
1.40737357e+02,-1.45497364e+02,2
1.39978534e+02,4.06901641e+02,0
1.24595829e+02,4.89493457e+02,0
-1.13379779e+02,-9.16761886e+01,1
-1.09513785e+02,-2.11025118e+02,1
1.21281888e+02,5.07821902e+02,0
-1.12345726e+02,-1.74671263e+02,1
1.22233916e+02,-1.93904938e+02,2
1.35481203e+02,4.19701695e+02,0
-1.42431497e+02,-1.54720995e+02,1
1.45729516e+02,-2.26741058e+02,2
1.05495554e+02,5.52204790e+02,0
1.28526027e+02,-1.72137659e+02,2
8.35542515e+01,-1.32550178e+02,2
-1.39524101e+02,-1.31308440e+02,0
1.36883339e+02,4.08886811e+02,0
1.42494325e+02,-2.22588233e+02,2
1.36543029e+02,-1.67906667e+02,2
1.30038613e+02,4.52674387e+02,0
1.46674171e+02,3.80777556e+02,0
1.80501353e+02,-2.89233953e+02,0
-7.40375400e+01,-1.00006159e+02,1
1.46526534e+02,-2.59827328e+02,2
-5.40164190e+01,-3.61102555e+02,1
9.66329717e+01,-1.78409465e+02,2
1.40725635e+02,4.11310278e+02,0
1.34113959e+02,-2.29397048e+02,2
-6.68721919e+01,7.81291064e+01,1
1.29968450e+02,4.68892627e+02,0
1.51747656e+02,3.51407417e+02,0
1.54189190e+02,3.35317957e+02,0
-1.18616977e+02,-2.87553288e+02,1
-1.07515586e+02,-2.76268870e+02,1
-9.08492133e+01,-1.82936774e+02,1
-6.95866661e+01,-2.44913468e+02,1
1.51751195e+02,3.45380843e+02,0
1.20974530e+02,-1.95167777e+02,2
-6.27892876e+01,-2.31516952e+02,1
1.41186651e+02,-1.66466839e+02,2
1.11113280e+02,5.40542428e+02,0
1.42245977e+02,3.78662449e+02,0
1.40007576e+02,-2.46124231e+02,2
1.58176271e+02,-1.18727500e+02,2
1.32096580e+02,-2.45267602e+02,2
9.98188862e+01,-1.39441816e+02,2
1.24027568e+02,4.74884629e+02,0
-1.17150050e+02,-1.30338719e+02,1
1.20001311e+02,-1.20863907e+02,2
-1.16989322e+02,-1.70594355e+02,1
1.56306348e+02,-1.74633404e+02,2
1.18231101e+02,-2.75047240e+02,2
-1.10226506e+02,-1.97943048e+02,1
-8.21040177e+01,9.98264045e+00,1
1.33027352e+02,4.75216768e+02,0
1.46970767e+02,3.94734850e+02,0
1.50010215e+02,-1.88503459e+02,2
-1.37254728e+02,-2.14982924e+02,1
1.44221325e+02,3.59103711e+02,0
1.40067345e+02,4.00447558e+02,0
1.24725049e+02,4.79386711e+02,0
1.04074941e+02,-1.59382789e+02,2
1.80866350e+02,-2.39493055e+02,2
-3.48166960e+01,-4.66805530e+00,1
1.42225529e+02,-2.16697845e+02,2
1.32491659e+02,-1.54157695e+02,2
1.34028398e+02,4.40794792e+02,0
-9.69523503e+01,-1.46018871e+02,1
1.42757286e+02,3.96870672e+02,0
1.45970757e+02,3.81902652e+02,0
1.30745982e+02,-1.09226869e+02,2
1.25702778e+02,4.88126940e+02,0
-1.27955718e+02,-1.49041235e+02,1
-4.03945660e+01,-1.68943500e+02,1
-1.47618151e+02,-1.79520741e+02,1
1.29911282e+02,-2.56783793e+02,2
1.35806862e+02,4.28816556e+02,0
-1.24395827e+02,-2.07333037e+02,1
1.58034090e+02,-2.91853323e+02,0
1.34300836e+02,4.51290400e+02,0
1.40104909e+02,-2.15137267e+02,2
1.64937123e+02,-2.40120549e+02,2
-1.00398452e+02,-2.20094906e+02,1
1.31644248e+02,4.50107956e+02,0
1.20332969e+02,5.15481939e+02,0
1.33760384e+02,-1.35921404e+02,2
1.38363248e+02,4.19049958e+02,0
-1.31188573e+02,-2.26131878e+02,1
1.36871541e+02,4.19201056e+02,0
-9.16166012e+01,-2.73644436e+02,1
-1.33408173e+02,-3.77947684e+02,1
1.41093256e+02,4.07676807e+02,0
-1.06603827e+02,-2.91430702e+02,1
1.45389491e+02,-1.59578420e+02,2
1.42817633e+02,-1.49091088e+02,2
1.44059310e+02,3.92144147e+02,0
1.37793952e+02,4.17390869e+02,0
1.34539111e+02,-1.45067412e+02,2
1.56609591e+02,-2.29418215e+02,2
1.43646314e+02,-3.38096607e+02,2
1.24753453e+02,-2.29074396e+02,2
-1.52650067e+02,-1.80525699e+01,1
1.26005550e+02,4.79166521e+02,0
-5.00312417e+01,-1.68770031e+02,1
1.41928854e+02,4.38930438e+02,0
-5.35450805e+01,1.45998591e+01,1
1.13892948e+02,-1.51425333e+02,2
-8.52874306e+01,-2.71175791e+02,1
-1.24008800e+02,-2.36613990e+02,1
1.32883702e+02,4.60440909e+02,0
-8.98463535e+01,-4.30871144e+02,1
9.81847676e+01,-2.19864371e+02,2
1.47069608e+02,3.54543611e+02,0
-1.41822705e+02,-1.38557637e+02,1
1.37122139e+02,4.48543587e+02,0
1.49424920e+02,-2.63688822e+02,2
-1.72257750e+01,-2.20913118e+02,1
1.53340898e+02,-2.80276693e+02,2
-5.19261337e+01,-1.52965958e+02,1
1.45151065e+02,3.76349139e+02,0
1.70972965e+02,-1.81155128e+02,2
1.40304196e+02,4.10328922e+02,0
1.21438905e+02,5.27154368e+02,0
1.47697696e+02,3.35913977e+02,0
1.56114454e+02,-2.60623300e+02,2
1.38690495e+02,4.24049038e+02,0
1.25431768e+02,4.92883827e+02,0
1.54741831e+02,-1.57758067e+02,2
1.40821125e+02,4.24140447e+02,0
1.57582418e+02,-2.37594237e+02,2
-1.03508281e+02,-2.28520105e+02,1
1.26142596e+02,-2.21753311e+02,2
1.35804679e+02,-2.49456622e+02,2
1.33521411e+02,4.34611492e+02,0
1.09302782e+02,-2.34600006e+02,2
-1.38573258e+02,3.31340934e+00,1
-4.14380419e+01,-4.30955771e+01,1
1.34884102e+02,4.26057492e+02,0
-1.10058836e+02,-1.83351060e+02,1
1.50126681e+02,3.88161033e+02,0
1.22542633e+02,4.73486563e+02,0
1.34311187e+02,4.34753904e+02,0
1.28437058e+02,4.31010441e+02,0
1.22152588e+02,4.96794779e+02,0
1.28442535e+02,4.79207286e+02,0
-1.21622443e+02,-1.31428700e+02,1
-1.84225002e+02,-2.50598152e+02,1
1.24015074e+02,4.60952342e+02,0
-8.25925691e+01,-1.28909948e+02,1
1.75884240e+02,-2.89326297e+02,2
1.34744892e+02,-2.21255518e+02,0
-9.99147955e+01,-4.09298534e+02,1
-8.95252152e+01,-3.49177058e+02,1
-1.38589490e+02,-3.69021018e+02,1
1.00833961e+02,-1.99182221e+02,2
1.45032868e+02,3.42887762e+02,0
-4.90636502e+01,-2.46405951e+02,1
1.17780646e+02,5.21507037e+02,0
-5.92848817e+01,-1.49631084e+02,1
-4.49405706e+01,-1.47872909e+02,1
1.62600560e+02,-1.55727551e+02,2
-1.17334104e+02,-1.21292333e+02,1
1.23871613e+02,4.88445768e+02,0
1.25687956e+02,5.10330914e+02,1
-8.97897227e+01,-1.99128174e+02,1
-5.14745818e+01,-3.07283716e+02,1
1.34678250e+02,4.11086823e+02,0
1.18644523e+02,-2.61009395e+02,2
1.35585365e+02,-2.23239024e+02,2
1.14352278e+02,5.29217130e+02,0
-1.13366532e+02,-1.59765373e+02,1
1.58159770e+02,-1.51174658e+02,2
1.33729066e+02,3.97062213e+02,0
1.37807931e+02,4.05342611e+02,0
1.55763735e+02,-1.67326782e+02,2
-1.42418748e+02,-2.35155966e+02,1
1.31519834e+02,4.27716012e+02,0
1.12481174e+02,-1.04331780e+02,2
1.43747851e+02,3.39219030e+02,0
-1.75881460e+02,-1.88585078e+02,1
1.10395692e+02,6.00623923e+02,0
-1.32913335e+02,-1.95289816e+02,1
1.48666974e+02,3.56275351e+02,0
1.32445141e+02,-2.57803012e+02,1
1.36043901e+02,4.19966189e+02,0
1.34005028e+02,-2.33991204e+02,2
1.35501312e+02,-2.13437749e+02,2
-8.50979964e+01,-3.32749024e+02,1
1.61464287e+02,-1.84637708e+02,2
1.21796597e+02,-2.10022083e+02,2
1.26119615e+02,5.03877026e+02,0
1.46710616e+02,-1.88131635e+02,2
1.58218146e+02,-1.92293842e+02,2
-5.80752997e+01,-3.00173935e+02,1
1.03549282e+02,-1.43989995e+02,2
1.30902632e+02,4.40072424e+02,0
1.55103369e+02,3.18886377e+02,0
1.24106336e+02,-1.41754176e+02,0
1.54489569e+02,-1.77007547e+02,2
1.26961404e+02,4.78802975e+02,0
-1.29457834e+02,-1.07106826e+02,1
-1.36004208e+02,-4.10318276e+01,1
-1.40272220e+02,-1.79756843e+02,1
-1.11439923e+02,-3.15441229e+02,1
-1.06557299e+02,-2.73795561e+02,1
1.38703618e+02,-1.64408948e+02,2
1.39679848e+02,4.13004050e+02,0
1.29885351e+02,4.52268472e+02,0
1.43496213e+02,3.87811836e+02,0
1.53753298e+02,-1.44174827e+02,2
1.37379875e+02,4.26989939e+02,0
-7.80655081e+01,-1.67460248e+02,1
-5.95666660e+01,-3.18940780e+02,1
1.41431979e+02,-1.74637515e+02,2
1.39756856e+02,4.22713272e+02,0
1.43724982e+02,4.05254251e+02,0
1.66890355e+02,2.89889242e+02,0
1.48672652e+02,-2.52100996e+02,2
1.30527815e+02,4.68460529e+02,0
1.45765074e+02,3.77526220e+02,0
-1.29429858e+02,-1.77671525e+02,1
1.29405901e+02,4.79620594e+02,0
1.32532893e+02,-1.30919526e+02,2
-1.54644043e+02,-1.66840160e+02,1
-7.42740551e+01,-2.11163877e+02,1
1.52832722e+02,3.25535021e+02,0
1.29832757e+02,-1.89974019e+02,2
-1.12272560e+02,-2.16392658e+02,1
-1.07189734e+02,-2.69927140e+02,1
-9.90435122e+01,6.35106126e+00,1
1.47573127e+02,3.52821279e+02,0
1.37440606e+02,4.29000570e+02,0
-9.81424199e+01,-1.72369765e+02,1
1.02501505e+02,-1.61303259e+02,2
1.42438489e+02,-2.28733980e+02,2
1.34890727e+02,-1.65707548e+02,2
1.12303497e+02,-1.55991056e+02,2
1.36375803e+02,4.19031603e+02,0
1.30439054e+02,4.78711899e+02,0
1.22023321e+02,4.94260450e+02,1
-9.00322207e+01,-1.25893183e+02,1
-1.01760410e+02,-1.21389720e+02,1
1.42987236e+02,-2.40002575e+02,2
1.21077470e+02,4.96007353e+02,0
1.03055172e+02,-1.22400129e+02,2
-1.49263822e+02,-1.08539861e+02,1
-1.39204113e+02,-1.70262976e+02,1
1.21539448e+02,4.90076959e+02,0
1.13898383e+02,5.59900510e+02,0
1.43315681e+02,4.23525689e+02,0
1.63343958e+02,-2.15836072e+02,2
-6.40052574e+01,-2.53779141e+02,1
1.46194593e+02,-1.90650792e+02,2
-1.50349307e+02,-3.29946127e+02,1
1.21839214e+02,5.25025096e+02,0
1.42302208e+02,-2.24270412e+02,2
1.31059083e+02,4.79408475e+02,0
-8.87790895e+01,-2.67126486e+02,1
1.37350975e+02,-1.41520918e+02,2
1.30170701e+02,4.58539319e+02,0
-7.12757904e+01,-1.18229974e+02,1
-6.72880029e+01,-1.97584624e+02,1
-9.71906612e+01,-1.91705284e+02,1
-4.20913686e+01,-1.48249722e+02,1
-1.04842205e+02,-1.16393972e+02,1
1.46257584e+02,-1.51084717e+02,2
1.18609210e+02,-1.85692758e+02,2
9.84700873e+01,-1.80045265e+02,2
1.32145568e+02,4.11926637e+02,1
1.17505435e+02,-1.47286894e+02,2
1.28514748e+02,-2.13181682e+02,2
1.42765996e+02,4.15884753e+02,0
1.36103757e+02,4.22579529e+02,0
-8.81129055e+01,-2.18707059e+02,1
1.74618299e+02,-2.55755192e+02,2
1.33963263e+02,4.10893475e+02,0
-1.00739267e+02,-4.46095511e+02,1
1.03382172e+02,-1.78815385e+02,2
-1.33620856e+02,-2.79864384e+02,1
-5.16011508e+01,-1.13892332e+02,1
9.64497201e+01,-1.69054134e+02,2
-1.24964077e+02,-1.07041955e+02,1
1.32889416e+02,4.29883180e+02,0
1.41370930e+02,3.90113421e+02,0
-1.76850786e+02,-1.82817372e+02,1
1.33853209e+02,4.41347787e+02,0
1.61943886e+02,-2.29351696e+02,2
1.45825482e+02,-1.73388717e+02,1
1.13072900e+02,-1.75549896e+02,2
1.29433741e+02,4.90996445e+02,0
1.58370480e+02,-2.67658920e+02,2
1.37417495e+02,3.99901396e+02,0
1.33926454e+02,4.22290515e+02,0
1.29174078e+02,4.61194452e+02,0
-9.67524168e+01,-3.17274121e+02,1
1.25228816e+02,4.75965417e+02,0
1.15205963e+02,-2.24176822e+02,2
1.39733487e+02,4.08421669e+02,0
1.46350079e+02,3.65083557e+02,0
1.20482658e+02,-1.79358886e+02,2
1.25729138e+02,5.05402319e+02,0
1.20130182e+02,-2.63643476e+02,2
1.40498292e+02,4.05617095e+02,0
1.25258715e+02,5.08040623e+02,0
1.10544613e+02,-1.84707042e+02,2
1.17777117e+02,5.18133797e+02,0
-9.59329931e+01,-2.66883944e+02,1
-1.46184395e+02,-3.43435067e+02,1
1.71673949e+02,-1.98254274e+02,2
1.47125165e+02,3.98614275e+02,1
1.27696670e+02,-1.31797304e+02,2
-9.02630286e+01,-1.35297636e+02,1
-1.23619829e+02,-6.69953281e+01,1
1.28794883e+02,4.57927085e+02,0
-8.49338657e+01,-5.12677155e+01,1
1.27230284e+02,-2.35064458e+02,2
1.15094203e+02,-1.84768595e+02,0
-7.19700865e+01,-9.11424353e+01,1
1.51880066e+02,-1.40154118e+02,2
-1.25399613e+02,-1.04457982e+02,1
-1.38870570e+02,-9.41934114e+01,1
-1.34543635e+02,-2.91390804e+02,1
1.25560580e+02,4.82121869e+02,0
-1.34074697e+02,-3.75358695e+02,1
-1.26562497e+02,-2.63746680e+02,1
1.31969890e+02,4.52925584e+02,0
1.25862880e+02,5.02341528e+02,0
-1.61168686e+02,-1.73082261e+02,1
1.19365028e+02,5.10474778e+02,0
-9.73182609e+01,-3.19198249e+02,1
1.34789561e+02,4.52308132e+02,0
1.66496261e+02,-2.42978409e+02,2
1.39206032e+02,4.18189065e+02,0
-8.65792189e+01,-1.11830428e+02,1
1.28906502e+02,-1.90435135e+02,2
1.55174576e+02,-1.88599576e+02,2
1.40217934e+02,3.98602848e+02,0
1.39081813e+02,3.93483338e+02,0
1.36207009e+02,4.20637412e+02,0
1.37045325e+02,-2.37223693e+02,2
9.83003350e+01,-1.91200619e+02,2
1.40910801e+02,-2.26288487e+02,2
1.59045460e+02,-1.74883465e+02,2
-6.34982888e+01,-1.45028755e+02,1
1.09879407e+02,5.73258319e+02,0
-1.23399904e+02,-1.74144284e+02,1
1.38483917e+02,4.16451253e+02,0
1.35299761e+02,4.33833516e+02,0
1.50535626e+02,-2.01374662e+02,2
1.38761681e+02,-2.02889238e+02,2
-5.26292984e+01,-1.41289638e+02,1
1.52997974e+02,3.52009700e+02,2
1.57329333e+02,3.10878185e+02,0
1.38663997e+02,4.57744908e+02,0
1.30100513e+02,4.54681242e+02,0
1.45652191e+02,3.77963609e+02,0
-1.06447373e+02,-1.60030494e+02,1
1.18344221e+02,5.18399038e+02,0
1.81820525e+02,-2.18012948e+02,2
1.38735489e+02,4.06166151e+02,0
-7.92439215e+01,-3.48165885e+02,1
-9.05426544e+01,-1.49845254e+02,1
1.21622481e+02,-1.48401361e+02,2
1.25184639e+02,4.89739673e+02,0
-7.61645422e+01,-1.46922454e+02,1
1.27706778e+02,-1.44088847e+02,2
1.39845662e+02,3.98258055e+02,0
1.79724838e+02,-2.47151492e+02,2
9.82674330e+01,-2.07018453e+02,2
1.33908896e+02,4.59332130e+02,0
1.28048461e+02,-1.94350048e+02,2
1.50186507e+02,3.37675115e+02,0
-1.22212867e+02,-1.05599050e+02,1
1.31567845e+02,-1.43955408e+02,2
-8.80039796e+01,-3.48633022e+02,1
